ID,NAME,SMILES,inchikey
YMDB00115,D-Glyceraldehyde 3-phosphate,[H]OC([H])(C([H])=O)C([H])([H])OP(=O)(O[H])O[H],LXJXRIRHZLFYRP-UHFFFAOYSA-N
YMDB00116,Phenylacetaldehyde,[H]C(=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],DTUQWGWMVIHBKE-UHFFFAOYSA-N
YMDB00117,4-amino-2-methyl-5-diphosphomethylpyrimidine,CC1=NC=C(COP(O)(=O)OP(O)(O)=O)C(N)=N1,AGQJQCFEPUVXNK-UHFFFAOYSA-N
YMDB00118,4-amino-5-hydroxymethyl-2-methylpyrimidine,CC1=NC=C(CO)C(N)=N1,VUTBELPREDJDDH-UHFFFAOYSA-N
YMDB00119,D-Ribose 5-phosphate,[H]OC1([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]1([H])O[H],KTVPXOYAKDPRHY-SOOFDHNKSA-N
YMDB00120,Phosphoadenosine phosphosulfate,[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP(=O)(O[H])OS(=O)(=O)O[H])[C@@]1([H])OP(=O)(O[H])O[H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H],GACDQMDRPRGCTN-KQYNXXCUSA-N
YMDB00121,Sulfide,[S--],UCKMPCXJQFINFW-UHFFFAOYSA-N
YMDB00122,(2E)-2-(methoxycarbonylmethyl)but-2-enedioic acid,COC(=O)C\C(=C/C(O)=O)C(O)=O,MRNZYUAGJLJQAM-DUXPYHPUSA-N
YMDB00123,L-histidinol phosphate,N[C@H](COP(O)(O)=O)CC1=CNC=N1,CWNDERHTHMWBSI-YFKPBYRVSA-N
YMDB00124,urea-1-carboxylic acid,NC(=O)NC(O)=O,AVWRKZWQTYIKIY-UHFFFAOYSA-N
YMDB00125,O-Phosphoethanolamine,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])N([H])[H],SUHOOTKUPISOBE-UHFFFAOYSA-N
YMDB00126,L-Tryptophan,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H],QIVBCDIJIAJPQS-VIFPVBQESA-N
YMDB00127,Uridine,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=C([H])C(=O)N([H])C2=O)[C@]([H])(O[H])[C@]1([H])O[H],DRTQHJPVMGBUCF-XVFCMESISA-N
YMDB00128,4-amino-2-methyl-5-phosphomethylpyrimidine,CC1=NC=C(COP(O)(O)=O)C(N)=N1,PKYFHKIYHBRTPI-UHFFFAOYSA-N
YMDB00129,5-Methylthioribulose 1-phosphate,[H]O[C@@]([H])(C(=O)C([H])([H])OP(=O)(O[H])O[H])[C@]([H])(O[H])C([H])([H])SC([H])([H])[H],CNSJRYUMVMWNMC-RITPCOANSA-N
YMDB00130,S-Adenosylmethioninamine,[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])[S+](C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])[C@@]1([H])O[H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H],ZUNBITIXDCPNSD-LSRJEVITSA-N
YMDB00131,Oleic acid,CCCCCCCC\C=C/CCCCCCCC(O)=O,ZQPPMHVWECSIRJ-KTKRTIGZSA-N
YMDB00132,Putrescine,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],KIDHWZJUCRJVML-UHFFFAOYSA-N
YMDB00133,"Phosphatidylinositol 4,5-bisphosphate",[H]O[C@]1([H])[C@]([H])(O[H])[C@@]([H])(OP([O-])([O-])=O)[C@]([H])(OP([O-])([O-])=O)[C@@]([H])(O[H])[C@]1([H])OP([O-])(=O)OC([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],CNWINRVXAYPOMW-WJUYXORRSA-I
YMDB00134,Diadenosine triphosphate,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]([H])(O[C@]1([H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])[C@]([H])(O[H])[C@]1([H])O[H],QCICUPZZLIQAPA-WGIMJHEJSA-N
YMDB00135,Nitrite,[O-]N=O,IOVCWXUNBOPUCH-UHFFFAOYSA-M
YMDB00136,benzil,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,WURBFLDFSFBTLW-UHFFFAOYSA-N
YMDB00137,Trehalose 6-phosphate,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(O[C@@]2([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],LABSPYBHMPDTEL-LIZSDCNHSA-N
YMDB00138,Nicotinamide ribotide,[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[C@@]1([H])[N+]1=C([H])C(=C([H])C([H])=C1[H])C(=O)N([H])[H])C([H])([H])OP([O-])(=O)O[H],DAYLJWODMCOQEW-TURQNECASA-N
YMDB00139,Tetrahydrofolic acid,[H]OC(=O)C([H])([H])C([H])([H])C([H])(N([H])C(=O)C1=C([H])C([H])=C(N([H])C([H])([H])C2([H])N([H])C3=C(N([H])C(=N[H])N([H])C3=O)N([H])C2([H])[H])C([H])=C1[H])C(=O)O[H],MSTNYGQPCMXVAQ-UHFFFAOYSA-N
YMDB00140,6-Phosphonoglucono-D-lactone,[H]O[C@@]1([H])C(=O)O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H],IJOJIVNDFQSGAB-SQOUGZDYSA-N
YMDB00141,"ADP-ribose 1""-2"" cyclic phosphate ",[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[C@@]1([H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])OC2([H])OP(=O)(O[H])OC2([H])C1([H])O[H],NPSPRYXPOGPCPM-PNUFQSOHSA-N
YMDB00142,Oxoadipic acid,[H]OC(=O)C(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)O[H],FGSBNBBHOZHUBO-UHFFFAOYSA-N
YMDB00143,NADH,[H]OC1([H])C([H])(OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C2([H])OC([H])(N3C([H])=C([H])C([H])([H])C(=C3[H])C(=O)N([H])[H])C([H])(O[H])C2([H])O[H])C1([H])O[H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H],BOPGDPNILDQYTO-UHFFFAOYSA-N
YMDB00144,Homoisocitric acid,O[C@H]([C@H](CCC(O)=O)C(O)=O)C(O)=O,OEJZZCGRGVFWHK-WVZVXSGGSA-N
YMDB00145,Hydroxymethylbilane,[H]OC(=O)C([H])([H])C1=C(N([H])C([H])=C1C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])C1=C(C(=C(N1[H])C([H])([H])C1=C(C(=C(N1[H])C([H])([H])C1=C(C(=C(N1[H])C([H])([H])O[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H],WDFJYRZCZIUBPR-UHFFFAOYSA-N
YMDB00146,Beta-D-Glucose,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],WQZGKKKJIJFFOK-VFUOTHLCSA-N
YMDB00147,"2,5-Diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine",NC1=NC(N[C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)=C(N)C(O)=N1,OCLCLRXKNJCOJD-UMMCILCDSA-N
YMDB00148,Chorismate,[H]OC(=O)C(O[C@]1([H])C([H])=C(C([H])=C([H])[C@@]1([H])O[H])C(=O)O[H])=C([H])[H],WTFXTQVDAKGDEY-HTQZYQBOSA-N
YMDB00149,"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol",NC1=NC2=C(N=C(CO)CN2)C(O)=N1,CQQNNQTXUGLUEV-UHFFFAOYSA-N
YMDB00150,5'-Deoxyadenosine,[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])[H])[C@@]1([H])O[H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H],XGYIMTFOTBMPFP-KQYNXXCUSA-N
YMDB00151,4-Hydroxyphenylpyruvic acid,[H]OC(=O)C(=O)C([H])(O[H])C1=C([H])C([H])=C([H])C([H])=C1[H],ZHLWCBHWYUISFY-UHFFFAOYSA-N
YMDB00152,L-Valine,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],KZSNJWFQEVHDMF-BYPYZUCNSA-N
YMDB00153,Oxoglutaric acid,[H]OC(=O)C(=O)C([H])([H])C([H])([H])C(=O)O[H],KPGXRSRHYNQIFN-UHFFFAOYSA-N
YMDB00154,L-Alanine,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])[H],QNAYBMKLOCPYGJ-REOHCLBHSA-N
YMDB00155,Quinone,[H]C1=C([H])C(=O)C([H])=C([H])C1=O,AZQWKYJCGOJGHM-UHFFFAOYSA-N
YMDB00156,Protoporphyrinogen IX,[H]OC(=O)C([H])([H])C([H])([H])C1=C2N([H])C(=C1C([H])([H])[H])C([H])([H])C1=C(C([H])=C([H])[H])C(=C(N1[H])C([H])([H])C1=C(C([H])=C([H])[H])C(=C(N1[H])C([H])([H])C1=C(C(=C(N1[H])C2([H])[H])C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],UHSGPDMIQQYNAX-UHFFFAOYSA-N
YMDB00157,Nicotinate D-ribonucleoside,[H]OC(=O)C1=C([H])C([H])=C([H])[N+](=C1[H])[C@]1([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@@]1([H])O[H],PUEDDPCUCPRQNY-ZYUZMQFOSA-O
YMDB00158,O-Acetyl-L-homoserine,CC(=O)OCC[C@H](N)C(O)=O,FCXZBWSIAGGPCB-YFKPBYRVSA-N
YMDB00159,cis-4-carboxymethylenebut-2-en-4-olide,OC(=O)\C=C1\OC(=O)C=C1,AYFXPGXAZMFWNH-ONEGZZNKSA-N
YMDB00160,Glutathione,[H]OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)O[H])C([H])([H])S[H],RWSXRVCMGQZWBV-WDSKDSINSA-N
YMDB00161,D-Xylulose,[H]OC([H])([H])C(=O)[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H],ZAQJHHRNXZUBTE-WUJLRWPWSA-N
YMDB00162,5-Thymidylic acid,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H])N1C([H])=C(C(=O)N([H])C1=O)C([H])([H])[H],GYOZYWVXFNDGLU-XLPZGREQSA-N
YMDB00163,5-Amino-6-(5'-phosphoribosylamino)uracil,NC1=C(N[C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)NC(=O)NC1=O,LZEXYCAGPMYXLX-UMMCILCDSA-N
YMDB00164,Thiamine monophosphate,[H]OP([O-])(=O)OC([H])([H])C([H])([H])C1=C([N+](=C([H])S1)C([H])([H])C1=C([H])N=C(N=C1N([H])[H])C([H])([H])[H])C([H])([H])[H],HZSAJDVWZRBGIF-UHFFFAOYSA-N
YMDB00165,Phosphoribosyl-ATP,[H]OC1([H])C([H])(OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])C1([H])O[H])N1C([H])=NC2=C1N=C([H])[N+](=C2N([H])[H])C1([H])OC([H])(C([H])([H])OP(=O)(O[H])O[H])C([H])(O[H])C1([H])O[H],KYTPWZMUSLPBJZ-UHFFFAOYSA-O
YMDB00166,(3S)-3-hydroxy-L-aspartic acid,N[C@@H]([C@H](O)C(O)=O)C(O)=O,YYLQUHNPNCGKJQ-LWMBPPNESA-N
YMDB00167,Lactaldehyde,[H]O[C@]([H])(C([H])=O)C([H])([H])[H],BSABBBMNWQWLLU-VKHMYHEASA-N
YMDB00168,(S)-3-methyl-2-oxovaleric acid,CC[C@H](C)C(=O)C(O)=O,JVQYSWDUAOAHFM-BYPYZUCNSA-N
YMDB00169,3-(indol-3-yl)pyruvic acid,OC(=O)C(=O)CC1=CNC2=CC=CC=C12,RSTKLPZEZYGQPY-UHFFFAOYSA-N
YMDB00170,Pyruvaldehyde,[H]C(=O)C(=O)C([H])([H])[H],AIJULSRZWUXGPQ-UHFFFAOYSA-N
YMDB00171,5-Amino-6-ribitylamino uracil,[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])N([H])C1=C(N([H])[H])C(=O)N([H])C(=O)N1[H],XKQZIXVJVUPORE-UHFFFAOYSA-N
YMDB00172,S-(Hydroxymethyl)glutathione,[H]OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)O[H])C([H])([H])SC([H])([H])O[H],PIUSLWSYOYFRFR-BQBZGAKWSA-N
YMDB00173,Myoinositol,[H]O[C@@]1([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H],CDAISMWEOUEBRE-GPIVLXJGSA-N
YMDB00174,"2-Hexaprenyl-6-methoxy-1,4-benzoquinone",[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C([H])C(=O)C([H])=C(OC([H])([H])[H])C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],SCPRZSDIZDIQOW-FRICUITQSA-N
YMDB00175,Pyruvic acid,[H]OC(=O)C(=O)C([H])([H])[H],LCTONWCANYUPML-UHFFFAOYSA-N
YMDB00177,(S)-2-Acetolactate,[H]OC(=O)[C@@](O[H])(C(=O)C([H])([H])[H])C([H])([H])[H],NMDWGEGFJUBKLB-YFKPBYRVSA-N
YMDB00178,5'-Methylthioadenosine,[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])SC([H])([H])[H])[C@@]1([H])O[H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H],WUUGFSXJNOTRMR-IOSLPCCCSA-N
YMDB00179,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate",O[C@H](COP(O)(O)=O)[C@@H](O)C1=CNC2=CC=CC=C12,NQEQTYPJSIEPHW-MNOVXSKESA-N
YMDB00180,Obtusifoliol,[H]OC([H])([H])C12C3=C(C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C3([H])[H],DWVYYKFZEDMMPU-UHFFFAOYSA-N
YMDB00181,Mevalonic acid-5P,[H]OC(=O)C([H])([H])[C@@](O[H])(C([H])([H])[H])C([H])([H])C([H])([H])OP(=O)(O[H])O[H],OKZYCXHTTZZYSK-ZCFIWIBFSA-N
YMDB00182,3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carboxylate,[H]OC(=O)[C@]1(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@]3([H])C(=C([H])C([H])([H])[C@@]12[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])C3([H])[H],UQFZKTIHSICSPG-UACSBYDTSA-N
YMDB00183,3-Dehydrosphinganine,[H]OC([H])([H])[C@]([H])(N([H])[H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],KBUNOSOGGAARKZ-KRWDZBQOSA-N
YMDB00184,"di-trans,poly-cis-Decaprenyl diphosphate",CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/COP(O)(=O)OP(O)(O)=O,FSCYHDCTHRVSKN-UNOAJODNSA-N
YMDB00185,"1,2-Dihydroxy-3-keto-5-methylthiopentene",[H]OC([H])=C(O[H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H],CILXJJLQPTUUSS-XQRVVYSFSA-N
YMDB00186,4-alpha-Methyl-5-alpha-cholest-7-en-3-one,[H]C1=C2[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@]2([H])C1([H])[H],OWKGVPXWOHLTSL-LIUJFMQASA-N
YMDB00187,1-palmitoylglycerone 3-phosphate,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(O)(O)=O,MLWXSIMRTQAWHY-UHFFFAOYSA-N
YMDB00188,L-Carnitine,[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],PHIQHXFUZVPYII-LURJTMIESA-N
YMDB00189,"Beta-1,4-D-Mannosylchitobiosyldiphosphodolichol",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]([H])(O[C@@]3([H])[C@]([H])(O[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])O[C@]3([H])C([H])([H])O[H])O[C@]2([H])C([H])([H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],CMBCFQGXXHOGEH-LSMBNOQWSA-N
YMDB00190,Sphingosine,[H]OC([H])([H])C([H])(N([H])[H])C([H])(O[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],WWUZIQQURGPMPG-CCEZHUSRSA-N
YMDB00191,Phosphorylcholine,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],YHHSONZFOIEMCP-UHFFFAOYSA-O
YMDB00192,"dehydro-D-arabinono-1,4-lactone",OC[C@H]1OC(=O)C(O)=C1O,ZZZCUOFIHGPKAK-UWTATZPHSA-N
YMDB00193,Nicotinic acid mononucleotide,[H]OC(=O)C1([H])C([H])=C([H])C([H])=[N+](C1([H])[H])[C@]1([H])O[C@]([H])(C([H])([H])OP([O-])(=O)O[H])[C@@]([H])(O[H])[C@@]1([H])O[H],OGCWVIVNTBZPBW-BHRXDNSCSA-N
YMDB00194,Iron(3+),[Fe+3],VTLYFUHAOXGGBS-UHFFFAOYSA-N
YMDB00195,Beta-Alanine,[H]OC(=O)C([H])([H])C([H])([H])N([H])[H],UCMIRNVEIXFBKS-UHFFFAOYSA-N
YMDB00196,D-Sedoheptulose 7-phosphate,[H]OC([H])([H])C1(O[H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],CBIDVWSRUUODHL-QTSLKERKSA-N
YMDB00198,S-Adenosylhomocysteine,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])[C@]([H])(O[H])[C@]1([H])O[H],ZJUKTBDSGOFHSH-WFMPWKQPSA-N
YMDB00199,Allantoic acid,[H]OC(=O)C([H])(N([H])C(=O)N([H])[H])N([H])C(=O)N([H])[H],NUCLJNSWZCHRKL-UHFFFAOYSA-N
YMDB00200,Isopentenyl pyrophosphate,[H]OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],NUHSROFQTUXZQQ-UHFFFAOYSA-N
YMDB00201,Deoxyuridine triphosphate,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O,AHCYMLUZIRLXAA-SHYZEUOFSA-N
YMDB00202,Guanosine diphosphate mannose,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(N3C([H])=NC4=C3N=C(N([H])[H])N([H])C4=O)[C@]([H])(O[H])[C@]2([H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],MVMSCBBUIHUTGJ-GDJBGNAASA-N
YMDB00203,(R)-Pantothenic acid,CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O,GHOKWGTUZJEAQD-ZETCQYMHSA-N
YMDB00204,L-Sorbose,[H]OC([H])([H])[C@@]1(O[H])OC([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],LKDRXBCSQODPBY-BGPJRJDNSA-N
YMDB00205,dTDP,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])N1C([H])=C(C(=O)N([H])C1=O)C([H])([H])[H],UJLXYODCHAELLY-XLPZGREQSA-N
YMDB00206,dCMP,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H])N1C([H])=C([H])C(=NC1=O)N([H])[H],NCMVOABPESMRCP-SHYZEUOFSA-N
YMDB00207,Copper(2+),[Cu++],JPVYNHNXODAKFH-UHFFFAOYSA-N
YMDB00208,(2S)-2-Hydroxy-3-oxobutyl phosphate,CC(=O)[C@@H](O)COP(O)(O)=O,OKYHYXLCTGGOLM-BYPYZUCNSA-N
YMDB00209,4-acetamidobutanal,[H]C(=O)CCCNC(C)=O,DDSLGZOYEPKPSJ-UHFFFAOYSA-N
YMDB00210,Oxalosuccinic acid,[H]OC(=O)C(=O)C([H])(C(=O)O[H])C([H])([H])C(=O)O[H],UFSCUAXLTRFIDC-UHFFFAOYSA-N
YMDB00211,8-Oxo-dGTP,[H]O[C@@]1([H])C([H])([H])C([H])(OC1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])N1C(=O)N([H])C2=C1N([H])C(=NC2=O)N([H])[H],BUZOGVVQWCXXDP-KLFYCJEISA-N
YMDB00212,Uridine diphosphate glucose,[H]OC([H])([H])[C@]1([H])OC([H])(OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@]2([H])O[C@]([H])(N3C([H])=C([H])C(=O)N([H])C3=O)[C@@]([H])(O[H])[C@@]2([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H],HSCJRCZFDFQWRP-LPTOLDDLSA-N
YMDB00213,Allantoin,[H]N([H])C(=O)N([H])C1([H])N([H])C(=O)N([H])C1=O,POJWUDADGALRAB-UHFFFAOYSA-N
YMDB00214,L-Threonine,[H]OC(=O)[C@@]([H])(N([H])[H])[C@]([H])(O[H])C([H])([H])[H],AYFVYJQAPQTCCC-GBXIJSLDSA-N
YMDB00215,(2E)-Dodecenoyl-CoA,CCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,IRFYVBULXZMEDE-DEEZISNZSA-N
YMDB00216,Shikimic acid,[H]OC(=O)C1=C([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C1([H])[H],JXOHGGNKMLTUBP-HSUXUTPPSA-N
YMDB00218,6-Phosphogluconic acid,[H]OC(=O)[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],BIRSGZKFKXLSJQ-SQOUGZDYSA-N
YMDB00219,Pyrophosphate,OP(O)(=O)OP(O)(O)=O,XPPKVPWEQAFLFU-UHFFFAOYSA-N
YMDB00220,Thiamine,[H]OC([H])([H])C([H])([H])C1=C([N+](=C([H])S1)C([H])([H])C1=C(N=C(N=C1[H])C([H])([H])[H])N([H])[H])C([H])([H])[H],JZRWCGZRTZMZEH-UHFFFAOYSA-N
YMDB00221,dUMP,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O,JSRLJPSBLDHEIO-SHYZEUOFSA-N
YMDB00222,"di-trans,poly-cis-undecaprenyl diphosphate",CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/COP(O)(=O)OP(O)(O)=O,NTXGVHCCXVHYCL-NTDVEAECSA-N
YMDB00223,D-Erythrose 4-phosphate,[H]O[C@@]([H])(C([H])=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],NGHMDNPXVRFFGS-IUYQGCFVSA-N
YMDB00224,Nicotinic acid,[H]OC(=O)C1=C([H])N=C([H])C([H])=C1[H],PVNIIMVLHYAWGP-UHFFFAOYSA-N
